"","original","person","timeStamp","comment"
"195","Adam Schiff: (01:26) The gentleman… The TV for the witnesses wasn’t working, so they were given copies this morning. It is now 45 minutes to ranking member Nunes. [crosstalk 00:01:37].","Adam Schiff","01:26","The gentleman… The TV for the witnesses wasn’t working, so they were given copies this morning. It is now 45 minutes to ranking member Nunes. [crosstalk 00:01:37]."
"196","M. Conaway: (01:37) Excuse me, you said that the screen in front of them was not working?","M. Conaway","01:37","Excuse me, you said that the screen in front of them was not working?"
"197","Adam Schiff: (01:40) My understanding is the screen was not working in front of them, so they were given copies so they could read along since they can’t see the screens that we can. Mr. Nunes, you’re recognized for 45 minutes along with minority counsel.","Adam Schiff","01:40","My understanding is the screen was not working in front of them, so they were given copies so they could read along since they can’t see the screens that we can. Mr. Nunes, you’re recognized for 45 minutes along with minority counsel."
"198","Devin Nunes: (01:56) First, Mr. Chair, I want to submit for the record Senator Grassley’s letter to the Department of Justice dated July 20th, 2017. I read a portion of that into the record during my opening statement.","Devin Nunes","01:56","First, Mr. Chair, I want to submit for the record Senator Grassley’s letter to the Department of Justice dated July 20th, 2017. I read a portion of that into the record during my opening statement."
"199","Adam Schiff: (02:10) Without objection.","Adam Schiff","02:10","Without objection."
"200","Devin Nunes: (02:14) Ambassador, congratulate you. You’ve been down in the secret deposition meeting rooms. You’ve graduated for your performance today. Later this afternoon, I should note that for the public, that we will be back down in the basement of the Capitol, doing more of these secret depositions. Ambassador, I just have a… I don’t really have very many questions for you. You admitted in your opening statement that you don’t have any firsthand knowledge of the issues that we’re looking into. But I do want to talk a little bit about Senator Grassley very briefly. I assume that you know who Senator Grassley is.","Devin Nunes","02:14","Ambassador, congratulate you. You’ve been down in the secret deposition meeting rooms. You’ve graduated for your performance today. Later this afternoon, I should note that for the public, that we will be back down in the basement of the Capitol, doing more of these secret depositions. Ambassador, I just have a… I don’t really have very many questions for you. You admitted in your opening statement that you don’t have any firsthand knowledge of the issues that we’re looking into. But I do want to talk a little bit about Senator Grassley very briefly. I assume that you know who Senator Grassley is."
"201","M. Yovanovitch: (02:59) Yes, sir, I do.","M. Yovanovitch","02:59","Yes, sir, I do."
"202","Devin Nunes: (03:01) Do you believe that Senator Grassley is a serious and credible elected official?","Devin Nunes","03:01","Do you believe that Senator Grassley is a serious and credible elected official?"
"203","M. Yovanovitch: (03:13) I have no reason to think otherwise.","M. Yovanovitch","03:13","I have no reason to think otherwise."
"204","Devin Nunes: (03:13) Were you involved in the July 25th Trump-Zelensky phone call or preparations for the call?","Devin Nunes","03:13","Were you involved in the July 25th Trump-Zelensky phone call or preparations for the call?"
"205","M. Yovanovitch: (03:18) No, I was not.","M. Yovanovitch","03:18","No, I was not."
"206","Devin Nunes: (03:18) Were you involved in the deliberations about the pause in military sales to Ukraine as the Trump administration reviewed newly elected President Zelensky’s commitment to corruption reforms?","Devin Nunes","03:18","Were you involved in the deliberations about the pause in military sales to Ukraine as the Trump administration reviewed newly elected President Zelensky’s commitment to corruption reforms?"
"207","M. Yovanovitch: (03:33) For the delay in…?","M. Yovanovitch","03:33","For the delay in…?"
"208","Devin Nunes: (03:33) For the pause.","Devin Nunes","03:33","For the pause."
"209","M. Yovanovitch: (03:34) The pause? No, I was not.","M. Yovanovitch","03:34","The pause? No, I was not."
"210","Devin Nunes: (03:37) Were you involved in the proposed Trump-Zelensky, later Pence-Zelensky, meetings in Warsaw, Poland on September 1st?","Devin Nunes","03:37","Were you involved in the proposed Trump-Zelensky, later Pence-Zelensky, meetings in Warsaw, Poland on September 1st?"
"211","M. Yovanovitch: (03:45) No, I was not.","M. Yovanovitch","03:45","No, I was not."
"212","Devin Nunes: (03:46) Did you ever talk to President Trump in 2019?","Devin Nunes","03:46","Did you ever talk to President Trump in 2019?"
"213","M. Yovanovitch: (03:49) No, I have not.","M. Yovanovitch","03:49","No, I have not."
"214","Devin Nunes: (03:51) Mick Mulvaney?","Devin Nunes","03:51","Mick Mulvaney?"
"215","M. Yovanovitch: (03:52) No, I have not.","M. Yovanovitch","03:52","No, I have not."
"216","Devin Nunes: (03:54) Thank you, Ambassador. I’m not exactly sure what the ambassador is doing here today. This is the House Intelligence Committee that’s now turned into the House Impeachment Committee. This seems more appropriate for the Subcommittee on Human Resources at the Foreign Affairs Committee. If there’s issues with employment disagreements with the administration, it would seem like this would be a more appropriate setting instead of an impeachment hearing where the ambassador is not a material fact witness to anything, any of the accusations that are being hurled at the president for this impeachment inquiry.","Devin Nunes","03:54","Thank you, Ambassador. I’m not exactly sure what the ambassador is doing here today. This is the House Intelligence Committee that’s now turned into the House Impeachment Committee. This seems more appropriate for the Subcommittee on Human Resources at the Foreign Affairs Committee. If there’s issues with employment disagreements with the administration, it would seem like this would be a more appropriate setting instead of an impeachment hearing where the ambassador is not a material fact witness to anything, any of the accusations that are being hurled at the president for this impeachment inquiry."
