"","original","person","timeStamp","comment"
"282","Caster: (19:58) And you had some exchange, some text messages with him, correct?","Caster","19:58","And you had some exchange, some text messages with him, correct?"
"283","Kurt Volker: (20:02) Yes. Between, I guess it was the 10th of July and around the 13th of August.","Kurt Volker","20:02","Yes. Between, I guess it was the 10th of July and around the 13th of August."
"284","Caster: (20:09) And during your deposition we did an accounting of your communications with Mr. Giuliani. And it wasn’t that there weren’t that many. We sort of accounted for them all. And then Ambassador Sondland, when he came in, he didn’t have any one-on-one meetings with Mayor Giuliani to your knowledge, is that correct?","Caster","20:09","And during your deposition we did an accounting of your communications with Mr. Giuliani. And it wasn’t that there weren’t that many. We sort of accounted for them all. And then Ambassador Sondland, when he came in, he didn’t have any one-on-one meetings with Mayor Giuliani to your knowledge, is that correct?"
"285","Kurt Volker: (20:31) I don’t believe he did, but I don’t know.","Kurt Volker","20:31","I don’t believe he did, but I don’t know."
"286","Caster: (20:33) And in fact, I think Ambassador Sondland testified that there were a couple of conference calls that he may have been on with you.","Caster","20:33","And in fact, I think Ambassador Sondland testified that there were a couple of conference calls that he may have been on with you."
"287","Kurt Volker: (20:41) That is true.","Kurt Volker","20:41","That is true."
"288","Caster: (20:42) Okay. Just getting back to the irregular channel that Ambassador Taylor coined in his deposition testimony. Did you ever have an opportunity to close the loop with him about any concerns whatsoever? Or was it all just these specific instances raised in the texts?","Caster","20:42","Okay. Just getting back to the irregular channel that Ambassador Taylor coined in his deposition testimony. Did you ever have an opportunity to close the loop with him about any concerns whatsoever? Or was it all just these specific instances raised in the texts?"
"289","Kurt Volker: (21:08) It’s only those specific instances.","Kurt Volker","21:08","It’s only those specific instances."
"290","Caster: (21:10) Do you think Ambassador Taylor and your communications with him believe that Mr. Giuliani was in far greater communication with yourself, Secretary Perry and Ambassador Sondland?","Caster","21:10","Do you think Ambassador Taylor and your communications with him believe that Mr. Giuliani was in far greater communication with yourself, Secretary Perry and Ambassador Sondland?"
"291","Kurt Volker: (21:21) I don’t know what he thought.","Kurt Volker","21:21","I don’t know what he thought."
"292","Caster: (21:22) Okay. I think that’s all I had, Mr. Nunes. Do you?","Caster","21:22","Okay. I think that’s all I had, Mr. Nunes. Do you?"
"293","Nunes: (21:28) I have nothing more. Would the gentleman allow us to use our magic minutes to yield to one of our members who’d like to go?","Nunes","21:28","I have nothing more. Would the gentleman allow us to use our magic minutes to yield to one of our members who’d like to go?"
"294","Adam Schiff: (21:34) The House rules don’t permit that, Mr. Nunes.","Adam Schiff","21:34","The House rules don’t permit that, Mr. Nunes."
"295","Nunes: (21:37) We yield back.","Nunes","21:37","We yield back."
"296","Adam Schiff: (21:40) We’ll now go to five minute member questions. I recognize myself for five minutes. Ambassador Volker, I want to ask you about something in your opening statement, with respect to the July 10th meeting. You testify, I participated in the July 10 meeting between National Security Advisor Bolton and then Ukrainian Chairman of the National Security and Defense Council, Oleksiy Danilov. As I remember, the meeting was essentially over when Ambassador Sondland made a generic comment about investigations. I think all of us thought it was inappropriate. The conversation did not continue, and the meeting concluded.","Adam Schiff","21:40","We’ll now go to five minute member questions. I recognize myself for five minutes. Ambassador Volker, I want to ask you about something in your opening statement, with respect to the July 10th meeting. You testify, I participated in the July 10 meeting between National Security Advisor Bolton and then Ukrainian Chairman of the National Security and Defense Council, Oleksiy Danilov. As I remember, the meeting was essentially over when Ambassador Sondland made a generic comment about investigations. I think all of us thought it was inappropriate. The conversation did not continue, and the meeting concluded."
"297","Adam Schiff: (22:15) Ambassador Volker, we asked you about that meeting during your deposition. And you told us nothing about this. I believe we asked you about why the meeting came to an end, and why you had earlier indicated I think to Ambassador Taylor that it did not go well. And your answer was that Danilov was in the weeds on National Security policy. Why didn’t you tell us about this?","Adam Schiff","22:15","Ambassador Volker, we asked you about that meeting during your deposition. And you told us nothing about this. I believe we asked you about why the meeting came to an end, and why you had earlier indicated I think to Ambassador Taylor that it did not go well. And your answer was that Danilov was in the weeds on National Security policy. Why didn’t you tell us about this?"
