"","original","person","timeStamp","comment"
"677","Dr. Wenstrup: (01:22) So now we’re providing Javelins which kill Russian tanks. MREs and blankets do not do that. Today you said, “I was beginning to fear that the longstanding U.S. policy of strong support for Ukraine was shifting.” I have a little trouble with longstanding based on what we just talked about, because it wasn’t really longstanding strong support. It seems to me the strong support came with this administration. Would you agree with that, sir? Unless you consider MREs and blankets strong support. I wouldn’t call it longstanding.","Dr. Wenstrup","01:22","So now we’re providing Javelins which kill Russian tanks. MREs and blankets do not do that. Today you said, “I was beginning to fear that the longstanding U.S. policy of strong support for Ukraine was shifting.” I have a little trouble with longstanding based on what we just talked about, because it wasn’t really longstanding strong support. It seems to me the strong support came with this administration. Would you agree with that, sir? Unless you consider MREs and blankets strong support. I wouldn’t call it longstanding."
"678","Bill Taylor: (01:57) The longstanding that I’m referring to there, Dr. Wenstrup, is the longstanding political support, economic support, and increasing military support.","Bill Taylor","01:57","The longstanding that I’m referring to there, Dr. Wenstrup, is the longstanding political support, economic support, and increasing military support."
"679","Dr. Wenstrup: (02:07) Well certainly that strong support came from Congress.","Dr. Wenstrup","02:07","Well certainly that strong support came from Congress."
"680","Bill Taylor: (02:10) It did.","Bill Taylor","02:10","It did."
"681","Dr. Wenstrup: (02:10) But it didn’t come from the previous administration as compared to what this administration has decided to do. The strong support came with this administration, not the Obama administration. And maybe now we understand what President Obama meant when he told Russian president Medvedev that he’d have more flexibility after his election. Maybe that flexibility was to deny lethal aid to the Ukraine, allowing Russia to March right in and kill Ukrainians. Again in your deposition, you urged the Obama administration officials to provide lethal defensive weapons to Ukraine in order to deter further Russian aggression. And now they have that under this administration, don’t they, Mr. Ambassador?","Dr. Wenstrup","02:10","But it didn’t come from the previous administration as compared to what this administration has decided to do. The strong support came with this administration, not the Obama administration. And maybe now we understand what President Obama meant when he told Russian president Medvedev that he’d have more flexibility after his election. Maybe that flexibility was to deny lethal aid to the Ukraine, allowing Russia to March right in and kill Ukrainians. Again in your deposition, you urged the Obama administration officials to provide lethal defensive weapons to Ukraine in order to deter further Russian aggression. And now they have that under this administration, don’t they, Mr. Ambassador?"
"682","Bill Taylor: (02:53) They have the Javelins. Yes, sir.","Bill Taylor","02:53","They have the Javelins. Yes, sir."
"683","Dr. Wenstrup: (02:55) Thank you-","Dr. Wenstrup","02:55","Thank you-"
"684","Jackie Speier: (00:00) Thank you, Mr. Chairman. Thank you both for your true heroic efforts, both tonight, today, and also throughout your careers. I’d like to start with you, Mr. Kent. In your testimony, you said that you had, “In mid-August, it became clear to me that Giuliani’s efforts to gin up politically motivated investigations were now infecting US engagement with Ukraine, leveraging President’s Zelensky’s desire for a White House meeting.” Mr. Kent, did you actually write a memo documenting your concerns that there was an effort underway to pressure Ukraine to open an investigation to benefit President Trump?","Jackie Speier","00:00","Thank you, Mr. Chairman. Thank you both for your true heroic efforts, both tonight, today, and also throughout your careers. I’d like to start with you, Mr. Kent. In your testimony, you said that you had, “In mid-August, it became clear to me that Giuliani’s efforts to gin up politically motivated investigations were now infecting US engagement with Ukraine, leveraging President’s Zelensky’s desire for a White House meeting.” Mr. Kent, did you actually write a memo documenting your concerns that there was an effort underway to pressure Ukraine to open an investigation to benefit President Trump?"
"685","George Kent: (00:46) Yes, ma’am. I wrote a memo to the file on August 16th.","George Kent","00:46","Yes, ma’am. I wrote a memo to the file on August 16th."
"686","Jackie Speier: (00:49) But we don’t have access to that memo, do we?","Jackie Speier","00:49","But we don’t have access to that memo, do we?"
"687","George Kent: (00:52) I submitted it to the State Department, subject to the September 27th subpoena.","George Kent","00:52","I submitted it to the State Department, subject to the September 27th subpoena."
"688","Jackie Speier: (00:56) And we have not received one piece of paper from the State Department relative to this investigation. Both of you have made compelling cases of the importance of Ukraine to Europe, to the 70 years of peace, the benefit that it has to the United States national security, and our goal to continue to support sovereignty of nations. Meanwhile, Russia is violently attacking people in Ukraine in the Donbass area. So withholding military aid, does that weaken Ukraine?","Jackie Speier","00:56","And we have not received one piece of paper from the State Department relative to this investigation. Both of you have made compelling cases of the importance of Ukraine to Europe, to the 70 years of peace, the benefit that it has to the United States national security, and our goal to continue to support sovereignty of nations. Meanwhile, Russia is violently attacking people in Ukraine in the Donbass area. So withholding military aid, does that weaken Ukraine?"
"689","George Kent: (01:39) Well, I think it sends the wrong signal and it did for a short period of time. Again, the assistance from the FYI 19 was released and is in the process of heading towards Ukraine.","George Kent","01:39","Well, I think it sends the wrong signal and it did for a short period of time. Again, the assistance from the FYI 19 was released and is in the process of heading towards Ukraine."
"690","Jackie Speier: (01:52) Does it embolden Russia when there was no aid being sent to Ukraine?","Jackie Speier","01:52","Does it embolden Russia when there was no aid being sent to Ukraine?"
"691","George Kent: (01:59) I think the signal that there is controversy and question about the US support of Ukraine sends the signal to Vladimir Putin that he can leverage that as he seeks to negotiate with not only Ukraine, but other countries.","George Kent","01:59","I think the signal that there is controversy and question about the US support of Ukraine sends the signal to Vladimir Putin that he can leverage that as he seeks to negotiate with not only Ukraine, but other countries."
