"","original","person","timeStamp","comment"
"377","Devin Nunes: (02:32) Thank you. You mentioned in your deposition also that you thought that it was a, let’s get the exact quote, that “the dossier was a rabbit hole.” Is that still your testimony?","Devin Nunes","02:32","Thank you. You mentioned in your deposition also that you thought that it was a, let’s get the exact quote, that “the dossier was a rabbit hole.” Is that still your testimony?"
"378","Fiona Hill: (02:45) That’s correct.","Fiona Hill","02:45","That’s correct."
"379","Devin Nunes: (02:49) Do you know who paid Christopher Steele to do, to generate the Steele Dossiers? There were several of them.","Devin Nunes","02:49","Do you know who paid Christopher Steele to do, to generate the Steele Dossiers? There were several of them."
"380","Fiona Hill: (02:57) At the time I did not know. I understand from the media that it was through GPS Fusion. If that’s not correct-","Fiona Hill","02:57","At the time I did not know. I understand from the media that it was through GPS Fusion. If that’s not correct-"
"381","Devin Nunes: (03:03) Do you know who was, and there was a law firm involved, but you know who the source of the money was?","Devin Nunes","03:03","Do you know who was, and there was a law firm involved, but you know who the source of the money was?"
"382","Fiona Hill: (03:09) I didn’t at the time, no, I did not.","Fiona Hill","03:09","I didn’t at the time, no, I did not."
"383","Devin Nunes: (03:10) But do you know who-","Devin Nunes","03:10","But do you know who-"
"384","Fiona Hill: (03:11) Well now I’ve read it in reports and thanks to your colleagues as well that it was the DNC as I’m led to believe.","Fiona Hill","03:11","Well now I’ve read it in reports and thanks to your colleagues as well that it was the DNC as I’m led to believe."
"385","Devin Nunes: (03:18) And the Clinton campaign.","Devin Nunes","03:18","And the Clinton campaign."
"386","Fiona Hill: (03:23) I don’t know that for sure.","Fiona Hill","03:23","I don’t know that for sure."
"387","Devin Nunes: (03:23) Okay. Mr. Castor.","Devin Nunes","03:23","Okay. Mr. Castor."
"388","Steve Castor: (03:25) Good afternoon, welcome back from lunch. Hope you had some sandwiches or something delicious.","Steve Castor","03:25","Good afternoon, welcome back from lunch. Hope you had some sandwiches or something delicious."
"389","Fiona Hill: (03:30) Hope you did too.","Fiona Hill","03:30","Hope you did too."
"390","Steve Castor: (03:32) Dr. Hill, thank you for your service. Also thank you for your participation in the deposition on October 14th, Columbus day. We were with you most of the day, so I appreciate that. Mr. Holmes, thank you as well. You’re a late entrant into this situation and things sure did escalate quickly. We spoke with you last Friday night about what we thought was going to be a 30 second vignette about a two minute phone call. And it turns out with your 40 minute opener today, you have a lot of information to share. So we appreciate you being here. Dr. Hill, your last day at the National Security Council was July 19th, is that correct?","Steve Castor","03:32","Dr. Hill, thank you for your service. Also thank you for your participation in the deposition on October 14th, Columbus day. We were with you most of the day, so I appreciate that. Mr. Holmes, thank you as well. You’re a late entrant into this situation and things sure did escalate quickly. We spoke with you last Friday night about what we thought was going to be a 30 second vignette about a two minute phone call. And it turns out with your 40 minute opener today, you have a lot of information to share. So we appreciate you being here. Dr. Hill, your last day at the National Security Council was July 19th, is that correct?"
"391","Fiona Hill: (04:19) That’s correct, yes.","Fiona Hill","04:19","That’s correct, yes."
"392","Steve Castor: (04:20) So you weren’t involved with the July 25th call and you weren’t involved with any of the relevant activities related to the pause in the aid?","Steve Castor","04:20","So you weren’t involved with the July 25th call and you weren’t involved with any of the relevant activities related to the pause in the aid?"
"393","Fiona Hill: (04:30) I was not, that’s correct.","Fiona Hill","04:30","I was not, that’s correct."
"394","Steve Castor: (04:32) And as of July 19th, did you believe that a call was going to be scheduled for the 25th?","Steve Castor","04:32","And as of July 19th, did you believe that a call was going to be scheduled for the 25th?"
"395","Fiona Hill: (04:40) I personally did not believe that it was going to be scheduled at that date, no.","Fiona Hill","04:40","I personally did not believe that it was going to be scheduled at that date, no."
"396","Steve Castor: (04:44) And what was the thinking at the NSC as of July 19th about such a call?","Steve Castor","04:44","And what was the thinking at the NSC as of July 19th about such a call?"
"397","Fiona Hill: (04:49) Well, I’ve learned from other depositions to be clear here that perhaps there was some awareness that there might be a call. Ambassador Sondland, if you may recall, showed an exchange with the person who was taking over from my position, Tim Morrison, in which he indicated that there would be a call coming up. I was not aware of that.","Fiona Hill","04:49","Well, I’ve learned from other depositions to be clear here that perhaps there was some awareness that there might be a call. Ambassador Sondland, if you may recall, showed an exchange with the person who was taking over from my position, Tim Morrison, in which he indicated that there would be a call coming up. I was not aware of that."
"398","Steve Castor: (05:07) Okay, were you in favor-","Steve Castor","05:07","Okay, were you in favor-"
"399","Fiona Hill: (05:08) There were differences let’s just say, obviously, in understanding about that call.","Fiona Hill","05:08","There were differences let’s just say, obviously, in understanding about that call."
"400","Steve Castor: (05:12) And where are you in favor of such a call as of the 19th?","Steve Castor","05:12","And where are you in favor of such a call as of the 19th?"
"401","Fiona Hill: (05:16) Actually, I was not, and I did say something about that in the opening part of the sessions today.","Fiona Hill","05:16","Actually, I was not, and I did say something about that in the opening part of the sessions today."
"402","Steve Castor: (05:23) Okay. And how about Ambassador Bolton to your knowledge?","Steve Castor","05:23","Okay. And how about Ambassador Bolton to your knowledge?"
"403","Fiona Hill: (05:25) Well, I know that Ambassador Sondland said in that email that Bolton was in agreement. To my knowledge, Bolton was not in agreement at that particular juncture, to my knowledge.","Fiona Hill","05:25","Well, I know that Ambassador Sondland said in that email that Bolton was in agreement. To my knowledge, Bolton was not in agreement at that particular juncture, to my knowledge."
