"","original","person","timeStamp","comment"
"246","Devin Nunes: (12:54) Counselor, what ruling is that?","Devin Nunes","12:54","Counselor, what ruling is that?"
"247","Mr. Schiff: (12:56) If I could interject. Counsel is correct. Whistleblower has the right, statutory right to anonymity. These proceedings will not be used to out the whistleblower. [inaudible 00:13:05]","Mr. Schiff","12:56","If I could interject. Counsel is correct. Whistleblower has the right, statutory right to anonymity. These proceedings will not be used to out the whistleblower. [inaudible 00:13:05]"
"248","Michael Volkov: (13:06) And I’ve advised my client accordingly and he’s going to follow the ruling of the chair. If there’s an alternative or you want to work something out with the chair, that’s up to you, Mr. Nunes.","Michael Volkov","13:06","And I’ve advised my client accordingly and he’s going to follow the ruling of the chair. If there’s an alternative or you want to work something out with the chair, that’s up to you, Mr. Nunes."
"249","Devin Nunes: (13:18) Well, we’ve attempted to subpoena the whistleblower to sit for a deposition. The chair is tabled that motion and then has been unwilling to recognize those motions over the last few days of this impeachment inquisition process. Oh, that’ll go to Mr. Castro.","Devin Nunes","13:18","Well, we’ve attempted to subpoena the whistleblower to sit for a deposition. The chair is tabled that motion and then has been unwilling to recognize those motions over the last few days of this impeachment inquisition process. Oh, that’ll go to Mr. Castro."
"250","Daniel Goldman: (00:00) Good morning to both of you.","Daniel Goldman","00:00","Good morning to both of you."
"251","J. Williams: (00:05) Morning.","J. Williams","00:05","Morning."
"252","Daniel Goldman: (00:06) On July 25th, at approximately 9:00 AM, you both were sitting in the situation room, probably not too much further away than you are right now. And you were preparing for a long awaited phone call between President Trump and President Zelensky. Now, Colonel Vindman, in advance of this phone call, did you prepare talking points as you did for the April 21st call?","Daniel Goldman","00:06","On July 25th, at approximately 9:00 AM, you both were sitting in the situation room, probably not too much further away than you are right now. And you were preparing for a long awaited phone call between President Trump and President Zelensky. Now, Colonel Vindman, in advance of this phone call, did you prepare talking points as you did for the April 21st call?"
"253","Lt Col Vindman: (00:31) Yes, I did.","Lt Col Vindman","00:31","Yes, I did."
"254","Daniel Goldman: (00:33) What were those talking points based upon?","Daniel Goldman","00:33","What were those talking points based upon?"
"255","Lt Col Vindman: (00:39) This is not in the public record and I can’t comment too deeply, but the areas that we’ve consistently talked about in public, it was cooperation on supporting reform agenda, anti corruption efforts, and helping President Zelensky implement his plans to end Russia’s war against Ukraine.","Lt Col Vindman","00:39","This is not in the public record and I can’t comment too deeply, but the areas that we’ve consistently talked about in public, it was cooperation on supporting reform agenda, anti corruption efforts, and helping President Zelensky implement his plans to end Russia’s war against Ukraine."
"256","Daniel Goldman: (01:05) In other words, they’re based on official U.S. policy?","Daniel Goldman","01:05","In other words, they’re based on official U.S. policy?"
"257","Lt Col Vindman: (01:08) Correct.","Lt Col Vindman","01:08","Correct."
"258","Daniel Goldman: (01:09) And is there a process to determine official U.S. policy?","Daniel Goldman","01:09","And is there a process to determine official U.S. policy?"
"259","Lt Col Vindman: (01:14) Yes, that is my job is to coordinate U.S. policy, so throughout the preceding year that I had been on staff, I had undertaken an effort to make sure we had a cohesive, coherent U.S. policy.","Lt Col Vindman","01:14","Yes, that is my job is to coordinate U.S. policy, so throughout the preceding year that I had been on staff, I had undertaken an effort to make sure we had a cohesive, coherent U.S. policy."
"260","Daniel Goldman: (01:28) And as you listened to the call, did you observe whether President Trump was following the talking points based on the official U.S. policy?","Daniel Goldman","01:28","And as you listened to the call, did you observe whether President Trump was following the talking points based on the official U.S. policy?"
"261","Lt Col Vindman: (01:39) Counsel, the president could choose to use the talking points or not, he’s the president, but they were not consistent with what I provided, yes.","Lt Col Vindman","01:39","Counsel, the president could choose to use the talking points or not, he’s the president, but they were not consistent with what I provided, yes."
"262","Daniel Goldman: (01:51) Let’s take a look at a couple of excerpts from this call. Right after President Zelensky thanked President Trump for the United States’ support in the area of defense, President Trump asks President Zelensky for a favor and then raises this theory of Ukrainian interference in the 2016 election.","Daniel Goldman","01:51","Let’s take a look at a couple of excerpts from this call. Right after President Zelensky thanked President Trump for the United States’ support in the area of defense, President Trump asks President Zelensky for a favor and then raises this theory of Ukrainian interference in the 2016 election."
